0,0,0,0,0,0
427,1,0,0,49,3675
427,1,0,0,40,3699
427,1,0,0,45,3695
427,17,3,29,-49,3675
427,41,30,54,-40,3699
427,37,60,85,-45,3695
427,1,89,89,59,3678
427,1,89,89,43,3696
427,1,89,89,28,3706
427,20,92,120,-59,3678
427,38,124,149,-43,3696
427,48,153,174,-28,3706
427,1,179,179,38,3662
427,1,179,179,68,3693
427,4,182,205,-38,3662
427,72,207,213,1,10760
427,53,217,220,1,10609
427,51,222,222,4,10543
427,91,222,230,-1,10609
427,49,230,242,3,10540
427,77,246,251,4,10765
427,54,255,256,1,10610
427,110,263,271,-1,10760
427,89,279,290,-4,10543
427,92,291,299,-1,10610
427,57,301,302,1,10613
427,87,307,317,-3,10540
427,95,321,329,-1,10613
427,59,329,331,1,10667
427,115,337,348,-4,10765
427,35,352,382,-68,3693
427,97,382,390,-1,10667
427,50,395,395,4,10542
427,88,398,409,-4,10542
427,1,410,410,57,3676
427,1,410,410,73,3681
427,18,414,442,-57,3676
427,23,448,479,-73,3681
427,1,483,483,44,3689
427,1,483,483,33,3672
427,1,483,483,24,3661
427,31,484,509,-44,3689
427,83,511,516,3,10772
427,121,516,526,-3,10772
427,79,526,527,1,10768
427,64,527,529,3,10751
427,14,531,553,-33,3672
427,3,556,576,-24,3661
427,117,580,588,-1,10768
427,102,589,599,-3,10751
427,71,604,605,2,10758
427,109,608,617,-2,10758
428,1,0,0,45,3684
428,1,0,0,45,3660
428,1,0,0,34,3668
428,26,4,29,-45,3684
428,2,30,55,-45,3660
428,10,59,81,-34,3668
428,1,88,88,57,3682
428,1,88,88,44,3690
428,24,91,119,-57,3682
428,32,121,146,-44,3690
428,1,147,147,43,3680
428,1,147,147,46,3687
428,22,149,174,-43,3680
428,29,177,202,-46,3687
428,58,209,210,3,10614
428,56,210,211,1,10612
428,94,212,220,-1,10612
428,61,223,225,4,10747
428,52,229,232,1,10592
428,76,236,238,4,10764
428,90,251,259,-1,10592
428,96,274,284,-3,10614
428,99,295,306,-4,10747
428,114,307,318,-4,10764
428,1,324,324,75,3694
428,1,324,324,57,3683
428,36,331,362,-75,3694
428,25,368,396,-57,3683
428,1,399,399,64,3692
428,1,399,399,48,3673
428,34,403,432,-64,3692
428,15,436,462,-48,3673
428,1,462,462,74,3698
428,1,462,462,25,3703
428,1,462,462,31,3701
428,40,468,499,-74,3698
428,74,505,506,3,10762
428,78,506,509,3,10767
428,68,509,509,1,10755
428,106,512,520,-1,10755
428,63,523,524,3,10749
428,84,524,524,3,10773
428,112,527,537,-3,10762
428,65,540,543,2,10752
428,70,543,543,2,10757
428,69,543,546,2,10756
428,108,549,558,-2,10757
428,116,559,569,-3,10767
428,103,570,579,-2,10752
428,101,579,589,-3,10749
428,107,591,600,-2,10756
428,122,601,611,-3,10773
428,45,615,635,-25,3703
428,43,636,658,-31,3701
429,1,0,0,57,3664
429,1,0,0,46,3705
429,6,3,31,-57,3664
429,47,32,57,-46,3705
429,1,59,59,43,3674
429,1,59,59,22,3697
429,1,59,59,18,3663
429,1,59,59,13,3670
429,1,59,59,24,3665
429,16,64,89,-43,3674
429,39,91,110,-22,3697
429,5,112,130,-18,3663
429,12,134,150,-13,3670
429,7,153,173,-24,3665
429,1,182,182,47,3677
429,1,182,182,44,3685
429,19,187,213,-47,3677
429,27,217,242,-44,3685
429,62,243,243,3,10748
429,73,243,246,2,10761
429,111,249,258,-2,10761
429,67,261,262,4,10754
429,1,264,264,66,3671
429,1,264,264,50,3669
429,13,268,297,-66,3671
429,86,299,303,4,10780
429,100,309,319,-3,10748
429,124,324,335,-4,10780
429,105,336,347,-4,10754
429,11,355,381,-50,3669
429,1,386,386,45,3691
429,1,386,386,41,3667
429,1,386,386,52,3700
429,33,388,413,-45,3691
429,9,414,438,-41,3667
429,85,444,444,2,10779
429,42,446,473,-52,3700
429,123,476,485,-2,10779
429,1,485,485,45,3686
429,1,485,485,36,3702
429,1,485,485,38,3666
429,28,486,511,-45,3686
429,55,515,515,6,10611
429,93,518,530,-6,10611
429,60,531,531,2,10746
429,98,533,542,-2,10746
429,44,544,567,-36,3702
429,66,567,567,2,10753
429,80,567,567,3,10769
429,81,567,570,3,10770
429,82,570,571,2,10771
429,75,571,572,1,10763
429,113,575,583,-1,10763
429,120,585,594,-2,10771
429,118,594,604,-3,10769
429,119,604,614,-3,10770
429,104,615,624,-2,10753
429,8,629,652,-38,3666
429,1,653,653,38,3704
429,1,653,653,37,3679
429,1,653,653,42,3688
429,46,654,677,-38,3704
429,21,679,702,-37,3679
429,30,703,727,-42,3688
