0,0,0,0,0,0
780,1,0,0,33,6488
780,1,0,0,71,6472
780,1,0,0,28,6489
780,19,7,29,-33,6488
780,3,31,61,-71,6472
780,20,62,83,-28,6489
781,1,0,0,33,6502
781,1,0,0,46,6484
781,1,0,0,56,6475
781,33,5,27,-33,6502
781,15,28,53,-46,6484
781,6,54,81,-56,6475
781,1,87,87,45,6485
781,1,87,87,24,6481
781,1,87,87,40,6474
781,1,87,87,19,6497
781,16,94,119,-45,6485
781,12,123,143,-24,6481
781,5,147,171,-40,6474
781,28,174,192,-19,6497
781,1,203,203,47,6471
781,1,203,203,36,6509
781,1,203,203,42,6505
781,2,206,232,-47,6471
781,42,233,233,2,10250
781,40,235,258,-36,6509
781,43,259,268,-2,10250
781,36,269,293,-42,6505
781,1,296,296,27,6495
781,1,296,296,32,6499
781,1,296,296,25,6486
781,1,296,296,14,6506
781,1,296,296,21,6476
781,1,296,296,17,6496
781,26,299,320,-27,6495
781,30,322,344,-32,6499
781,17,347,367,-25,6486
781,37,369,385,-14,6506
781,7,389,408,-21,6476
781,27,410,427,-17,6496
781,1,429,429,43,6493
781,1,429,429,21,6477
781,1,429,429,26,6508
781,1,429,429,18,6504
781,1,429,429,31,6507
781,24,435,460,-43,6493
781,8,461,480,-21,6477
781,39,481,501,-26,6508
781,35,502,520,-18,6504
781,38,522,544,-31,6507
781,1,549,549,70,6478
781,1,549,549,47,6482
781,9,550,580,-70,6478
781,13,583,609,-47,6482
781,1,611,611,56,6479
781,1,611,611,41,6473
781,1,611,611,42,6501
781,10,615,642,-56,6479
781,4,643,667,-41,6473
781,32,668,692,-42,6501
782,1,0,0,45,6491
782,1,0,0,21,6492
782,1,0,0,40,6498
782,1,0,0,31,6500
782,22,4,29,-45,6491
782,23,32,51,-21,6492
782,29,52,76,-40,6498
782,31,77,99,-31,6500
783,1,0,0,23,6510
783,1,0,0,45,6483
783,1,0,0,35,6490
783,1,0,0,35,6480
783,41,8,27,-23,6510
783,14,28,53,-45,6483
783,21,55,78,-35,6490
783,11,79,102,-35,6480
784,1,0,0,34,6487
784,1,0,0,40,6503
784,1,0,0,43,6494
784,18,3,25,-34,6487
784,34,27,51,-40,6503
784,25,53,78,-43,6494
