0,0,0,0,0,0
128,1,0,0,85,9029
128,37,5,38,-85,9029
128,1,43,43,65,9027
128,35,47,76,-65,9027
128,1,80,80,89,9048
128,1,80,80,23,9033
128,56,84,117,-89,9048
128,41,118,137,-23,9033
128,1,141,141,94,9002
128,10,144,178,-94,9002
128,222,195,222,1,11801
128,176,229,232,2,9574
128,180,232,236,1,9578
128,177,236,238,3,9575
128,207,238,244,1,10722
128,359,250,258,-1,11801
128,313,261,270,-2,9574
128,317,275,283,-1,9578
128,344,286,294,-1,10722
128,131,309,312,1,9824
128,314,320,330,-3,9575
128,164,338,338,3,12088
128,130,342,347,1,9823
128,147,347,349,2,10954
128,267,349,357,-1,9823
128,172,357,362,2,12096
128,301,369,379,-3,12088
128,268,389,397,-1,9824
128,284,399,408,-2,10954
128,309,409,418,-2,12096
128,148,418,435,2,10955
128,285,680,689,-2,10955
129,1,0,0,41,9054
129,1,0,0,8,9046
129,1,0,0,42,9011
129,62,5,29,-41,9054
129,54,39,52,-8,9046
129,19,57,81,-42,9011
129,1,82,82,98,9019
129,27,86,121,-98,9019
129,1,125,125,93,8996
129,1,125,125,29,8998
129,4,126,160,-93,8996
129,6,164,185,-29,8998
129,1,190,190,91,9045
129,53,194,228,-91,9045
129,124,234,234,1,9817
129,261,237,245,-1,9817
129,121,252,253,8,9770
129,258,256,269,-8,9770
129,115,276,285,2,9764
129,117,285,289,2,9766
129,137,289,290,2,10900
129,162,292,300,2,12054
129,139,302,304,1,10902
129,254,306,315,-2,9766
129,141,316,317,2,10917
129,276,320,328,-1,10902
129,252,330,339,-2,9764
129,274,341,350,-2,10900
129,299,352,361,-2,12054
129,127,367,370,2,9820
129,158,375,380,2,12038
129,134,387,389,1,10894
129,199,391,391,1,9740
129,278,401,410,-2,10917
129,336,420,428,-1,9740
129,271,430,438,-1,10894
129,295,445,454,-2,12038
129,264,458,467,-2,9820
129,1,476,476,58,9039
129,47,483,511,-58,9039
129,194,523,565,3,9635
129,331,569,579,-3,9635
129,153,589,592,1,12027
129,290,594,602,-1,12027
129,236,614,615,12,11858
129,223,618,621,1,11830
129,216,624,626,17,10743
129,373,627,642,-12,11858
129,353,644,661,-17,10743
129,360,668,676,-1,11830
130,1,0,0,99,9031
130,39,3,38,-99,9031
130,1,41,41,70,9024
130,32,44,74,-70,9024
130,1,77,77,91,9044
130,52,83,117,-91,9044
130,1,123,123,61,9052
130,1,123,123,50,9051
130,60,126,154,-61,9052
130,59,155,181,-50,9051
130,138,186,225,3,10901
130,275,227,237,-3,10901
130,233,250,252,2,11855
130,370,467,476,-2,11855
131,1,0,0,66,9009
131,17,8,37,-66,9009
131,1,45,45,93,9023
131,31,46,80,-93,9023
131,1,81,81,97,9015
131,1,81,81,32,9034
131,23,83,118,-97,9015
131,42,123,145,-32,9034
131,1,150,150,70,9000
131,8,152,182,-70,9000
131,228,193,217,6,11850
131,237,218,224,1,11884
131,374,225,233,-1,11884
131,197,235,238,9,9641
131,334,251,265,-9,9641
131,206,276,276,3,10721
131,235,276,276,4,11857
131,179,276,278,2,9577
131,188,278,278,2,9586
131,325,279,288,-2,9586
131,193,289,289,2,9633
131,192,290,290,1,9614
131,365,291,303,-6,11850
131,330,306,315,-2,9633
131,198,322,329,3,9725
131,343,338,348,-3,10721
131,316,350,359,-2,9577
131,372,363,374,-4,11857
131,329,380,388,-1,9614
131,245,394,396,3,11998
131,335,396,406,-3,9725
131,382,406,416,-3,11998
132,1,0,0,87,9056
132,64,3,36,-87,9056
132,1,39,39,72,9042
132,1,39,39,48,9043
132,50,43,73,-72,9042
132,51,79,105,-48,9043
132,1,108,108,85,9021
132,29,115,148,-85,9021
132,212,165,210,2,10727
132,215,211,227,11,10730
132,186,228,229,2,9584
132,234,229,240,2,11856
132,352,241,256,-11,10730
132,195,258,267,2,9637
132,332,267,276,-2,9637
132,217,278,279,2,10758
132,323,282,291,-2,9584
132,349,293,302,-2,10727
132,371,303,312,-2,11856
132,190,314,317,14,9588
132,354,319,328,-2,10758
132,226,329,329,1,11848
132,189,329,336,5,9587
132,209,336,341,1,10724
132,183,341,348,2,9581
132,320,348,357,-2,9581
132,326,359,371,-5,9587
132,327,371,387,-14,9588
132,231,389,389,3,11853
132,346,389,397,-1,10724
132,363,419,427,-1,11848
132,1,438,438,65,9055
132,63,440,469,-65,9055
132,368,479,489,-3,11853
132,174,496,539,2,9530
132,311,544,553,-2,9530
132,238,565,588,1,11885
132,375,588,596,-1,11885
132,191,596,598,1,9613
132,328,605,613,-1,9613
133,1,0,0,2,9030
133,1,0,0,60,9001
133,38,5,14,-2,9030
133,9,17,45,-60,9001
133,1,49,49,88,9004
133,1,49,49,18,8997
133,12,52,85,-88,9004
133,5,94,112,-18,8997
133,1,117,117,93,9047
133,55,120,154,-93,9047
133,1,157,157,99,9037
133,45,158,193,-99,9037
133,156,199,223,2,12036
133,119,223,231,1,9768
133,293,233,242,-2,12036
133,118,244,244,2,9767
133,128,249,250,2,9821
133,167,250,257,1,12091
133,265,257,266,-2,9821
133,170,266,266,4,12094
133,159,271,274,1,12039
133,149,279,283,1,10956
133,307,283,294,-4,12094
133,286,294,302,-1,10956
133,256,302,310,-1,9768
133,255,316,325,-2,9767
133,296,325,333,-1,12039
133,304,340,348,-1,12091
133,122,349,351,3,9791
133,169,352,352,1,12093
133,306,395,403,-1,12093
133,259,453,463,-3,9791
134,1,0,0,65,9006
134,1,0,0,74,9018
134,14,6,35,-65,9006
134,26,41,72,-74,9018
134,1,76,76,66,9017
134,25,81,110,-66,9017
134,1,115,115,79,8995
134,3,119,151,-79,8995
134,1,155,155,82,9013
134,1,155,155,53,9026
134,21,160,192,-82,9013
134,34,195,222,-53,9026
134,165,226,236,1,12089
134,135,242,244,2,10896
134,302,245,253,-1,12089
134,110,254,257,1,9755
134,247,261,269,-1,9755
134,132,281,281,1,9828
134,269,281,289,-1,9828
134,112,298,298,2,9757
134,111,298,307,4,9756
134,116,318,318,2,9765
134,272,329,338,-2,10896
134,154,339,347,2,12028
134,248,348,359,-4,9756
134,120,370,370,2,9769
134,249,381,390,-2,9757
134,253,402,411,-2,9765
134,291,423,432,-2,12028
134,257,446,455,-2,9769
134,163,462,502,3,12063
134,300,507,517,-3,12063
134,1,524,524,80,9028
134,36,527,559,-80,9028
134,140,568,571,3,10903
134,277,574,584,-3,10903
134,142,585,590,2,10927
134,279,594,603,-2,10927
134,157,610,611,3,12037
134,294,614,624,-3,12037
135,1,0,0,96,9003
135,11,5,39,-96,9003
135,1,44,44,63,9007
135,15,53,82,-63,9007
135,1,91,91,78,9014
135,22,93,124,-78,9014
135,1,126,126,84,9016
135,24,129,161,-84,9016
135,1,164,164,94,9012
135,20,168,202,-94,9012
135,114,207,218,2,9763
135,155,218,219,1,12035
135,292,220,228,-1,12035
135,161,233,235,8,12042
135,125,239,245,1,9818
135,136,250,253,1,10899
135,273,254,262,-1,10899
135,160,263,263,2,12040
135,262,265,273,-1,9818
135,297,275,284,-2,12040
135,298,286,299,-8,12042
135,251,302,311,-2,9763
136,1,0,0,95,9053
136,61,7,41,-95,9053
136,1,48,48,74,9010
136,1,48,48,13,9040
136,1,48,48,4,9049
136,18,51,82,-74,9010
136,48,88,104,-13,9040
136,57,110,121,-4,9049
136,1,125,125,82,9008
136,16,128,160,-82,9008
136,1,163,163,80,9038
136,1,163,163,45,9050
136,46,167,199,-80,9038
136,244,210,214,1,11915
136,381,215,223,-1,11915
136,152,236,236,1,10962
136,289,239,247,-1,10962
136,143,253,253,1,10950
136,280,259,267,-1,10950
136,145,269,272,2,10952
136,282,274,283,-2,10952
136,144,285,297,1,10951
136,166,297,301,1,12090
136,129,305,305,1,9822
136,266,305,313,-1,9822
136,126,313,314,1,9819
136,171,314,320,1,12095
136,168,320,325,3,12092
136,173,326,329,2,12100
136,150,330,332,1,10957
136,303,334,342,-1,12090
136,281,350,358,-1,10951
136,305,366,376,-3,12092
136,263,378,386,-1,9819
136,310,389,398,-2,12100
136,287,400,408,-1,10957
136,308,408,416,-1,12095
136,58,423,448,-45,9050
136,1,451,451,43,9005
136,1,451,451,62,9036
136,13,457,482,-43,9005
136,44,485,514,-62,9036
136,151,516,566,1,10958
136,133,567,584,1,9829
136,270,589,597,-1,9829
136,288,602,610,-1,10958
136,123,614,616,1,9816
136,260,618,626,-1,9816
137,1,0,0,2,9022
137,1,0,0,74,9041
137,1,0,0,57,9035
137,30,3,12,-2,9022
137,49,21,52,-74,9041
137,43,63,91,-57,9035
137,1,96,96,13,9025
137,1,96,96,74,9020
137,33,102,118,-13,9025
137,28,121,152,-74,9020
137,1,157,157,72,8999
137,1,157,157,58,9032
137,7,162,192,-72,8999
137,214,206,213,3,10729
137,351,215,225,-3,10729
137,221,229,240,4,10789
137,240,241,245,2,11910
137,358,245,256,-4,10789
137,201,262,265,1,10699
137,229,268,271,3,11851
137,225,271,277,1,11847
137,202,281,286,1,10704
137,338,293,301,-1,10699
137,182,311,311,5,9580
137,366,311,321,-3,11851
137,230,321,325,3,11852
137,377,327,336,-2,11910
137,362,343,351,-1,11847
137,367,356,366,-3,11852
137,203,366,369,1,10718
137,339,376,384,-1,10704
137,210,391,392,7,10725
137,319,392,404,-5,9580
137,184,404,407,3,9582
137,205,407,415,1,10720
137,347,415,428,-7,10725
137,321,428,438,-3,9582
137,340,455,463,-1,10718
137,342,486,494,-1,10720
137,40,503,531,-58,9032
137,187,547,595,2,9585
137,204,595,595,1,10719
137,324,599,608,-2,9585
137,341,613,621,-1,10719
138,2,0,0,53,6289
138,2,0,0,74,6298
138,90,3,30,-53,6289
138,99,33,64,-74,6298
138,2,68,68,62,6307
138,2,68,68,73,6303
138,108,70,99,-62,6307
138,104,101,132,-73,6303
138,2,134,134,99,6288
138,2,134,134,40,6277
138,89,135,170,-99,6288
138,78,175,199,-40,6277
138,2,203,203,66,6273
138,2,203,203,61,6274
138,74,206,235,-66,6273
138,113,246,246,1,9762
138,146,250,256,1,10953
138,250,260,268,-1,9762
138,200,286,293,4,10672
138,337,294,305,-4,10672
138,218,315,321,2,10783
138,283,331,339,-1,10953
138,220,348,352,1,10788
138,357,352,360,-1,10788
138,355,362,371,-2,10783
138,75,375,403,-61,6274
138,2,406,406,69,6296
138,2,406,406,61,6290
138,97,410,440,-69,6296
138,91,444,472,-61,6290
138,2,476,476,89,6272
138,2,476,476,51,6269
138,73,480,513,-89,6272
138,70,516,542,-51,6269
138,2,543,543,41,6286
