0,0,0,0,0,0
748,1,0,0,2,7904
748,1,0,0,8,7855
748,1,0,0,10,7884
748,1,0,0,35,7859
748,1,0,0,19,7932
748,1,0,0,4,7895
748,1,0,0,3,7945
748,1,0,0,27,7851
748,1,0,0,4,7901
748,1,0,0,10,7881
748,1,0,0,3,7948
748,1,0,0,3,7875
748,1,0,0,3,7941
748,55,41,50,-2,7904
748,6,59,72,-8,7855
748,35,78,92,-10,7884
748,10,100,123,-35,7859
748,83,125,143,-19,7932
748,46,149,160,-4,7895
748,96,165,175,-3,7945
748,2,177,198,-27,7851
748,52,208,219,-4,7901
748,32,227,241,-10,7881
748,99,246,256,-3,7948
748,26,260,270,-3,7875
748,92,273,283,-3,7941
748,1,330,330,12,7870
748,1,330,330,1,7947
748,1,330,330,41,7936
748,1,330,330,22,7888
748,1,330,330,19,7867
748,1,330,330,12,7920
748,21,374,389,-12,7870
748,98,399,407,-1,7947
748,87,427,451,-41,7936
748,39,453,472,-22,7888
748,18,476,494,-19,7867
748,71,496,511,-12,7920
749,1,0,0,3,7924
749,1,0,0,7,7944
749,1,0,0,26,7914
749,1,0,0,21,7872
749,1,0,0,80,7917
749,75,4,14,-3,7924
749,95,16,29,-7,7944
749,65,35,55,-26,7914
749,23,57,76,-21,7872
749,68,77,109,-80,7917
749,1,118,118,11,7861
749,1,118,118,3,7929
749,1,118,118,4,7894
749,1,118,118,3,7911
749,1,118,118,8,7934
749,1,118,118,2,7906
749,1,118,118,6,7916
749,1,118,118,4,7919
749,1,118,118,4,7873
749,1,118,118,6,7866
749,1,118,118,33,7883
749,1,118,118,32,7854
749,1,118,118,16,7943
749,1,118,118,6,7915
749,1,118,118,2,7949
749,12,140,155,-11,7861
749,80,163,173,-3,7929
749,45,177,188,-4,7894
749,62,237,247,-3,7911
749,85,255,268,-8,7934
749,57,271,280,-2,7906
749,67,295,307,-6,7916
749,70,319,330,-4,7919
749,24,335,346,-4,7873
749,17,358,370,-6,7866
749,34,379,401,-33,7883
749,5,402,424,-32,7854
749,94,425,442,-16,7943
749,66,457,469,-6,7915
749,100,473,482,-2,7949
750,1,0,0,10,7925
750,1,0,0,9,7858
750,1,0,0,21,7910
750,1,0,0,12,7882
750,1,0,0,9,7940
750,1,0,0,18,7890
750,1,0,0,22,7860
750,1,0,0,21,7889
750,1,0,0,14,7876
750,76,7,21,-10,7925
750,9,24,38,-9,7858
750,61,41,60,-21,7910
750,33,65,80,-12,7882
750,91,87,101,-9,7940
750,41,104,122,-18,7890
750,11,125,144,-22,7860
750,40,150,169,-21,7889
750,27,172,188,-14,7876
751,1,0,0,13,7931
751,1,0,0,6,7891
751,1,0,0,7,7928
751,1,0,0,3,7853
751,1,0,0,3,7923
751,1,0,0,4,7935
751,1,0,0,7,7927
751,1,0,0,1,7912
751,1,0,0,2,7878
751,1,0,0,2,7937
751,1,0,0,2,7946
751,1,0,0,2,7918
751,1,0,0,6,7865
751,1,0,0,2,7897
751,1,0,0,3,7950
751,1,0,0,2,7877
751,1,0,0,9,7905
751,1,0,0,1,7900
751,1,0,0,45,7857
751,1,0,0,15,7864
751,1,0,0,1,7893
751,1,0,0,3,7933
751,82,12,28,-13,7931
751,42,33,45,-6,7891
751,79,48,61,-7,7928
751,4,74,84,-3,7853
751,74,88,98,-3,7923
751,86,104,115,-4,7935
751,78,122,135,-7,7927
751,63,140,148,-1,7912
751,29,155,164,-2,7878
751,88,168,177,-2,7937
751,97,183,192,-2,7946
751,69,196,205,-2,7918
751,16,211,223,-6,7865
751,48,235,244,-2,7897
751,101,248,258,-3,7950
751,28,298,307,-2,7877
751,56,337,351,-9,7905
751,51,354,362,-1,7900
751,8,369,394,-45,7857
751,15,404,421,-15,7864
751,44,432,440,-1,7893
751,84,445,455,-3,7933
752,1,0,0,77,7856
752,1,0,0,12,7898
752,1,0,0,47,7863
752,1,0,0,4,7899
752,7,8,39,-77,7856
752,49,41,56,-12,7898
752,14,62,88,-47,7863
752,50,92,103,-4,7899
752,1,115,115,1,7907
752,1,115,115,5,7921
752,1,115,115,2,7887
752,1,115,115,18,7909
752,1,115,115,18,7892
752,1,115,115,11,7862
752,1,115,115,9,7930
752,1,115,115,4,7879
752,58,115,123,-1,7907
752,72,164,176,-5,7921
752,38,182,191,-2,7887
752,60,200,218,-18,7909
752,43,221,239,-18,7892
752,13,241,256,-11,7862
752,81,261,275,-9,7930
752,30,276,287,-4,7879
753,1,0,0,3,7938
753,1,0,0,6,7942
753,1,0,0,13,7868
753,1,0,0,3,7939
753,1,0,0,9,7926
753,1,0,0,3,7896
753,1,0,0,10,7880
753,1,0,0,15,7874
753,1,0,0,5,7922
753,1,0,0,8,7886
753,1,0,0,4,7908
753,1,0,0,1,7869
753,89,17,27,-3,7938
753,93,33,45,-6,7942
753,19,48,64,-13,7868
753,90,116,126,-3,7939
753,77,131,145,-9,7926
753,47,148,158,-3,7896
753,31,171,185,-10,7880
753,25,192,209,-15,7874
753,73,217,229,-5,7922
753,37,235,248,-8,7886
753,59,255,266,-4,7908
753,20,271,279,-1,7869
754,1,0,0,25,7885
754,1,0,0,23,7852
754,1,0,0,20,7913
754,1,0,0,8,7902
754,1,0,0,33,7903
754,1,0,0,30,7871
754,36,7,27,-25,7885
754,3,29,48,-23,7852
754,64,53,71,-20,7913
754,53,76,89,-8,7902
754,54,96,118,-33,7903
754,22,120,141,-30,7871
