0,0,0,0,0,0
52,2,0,0,53,61
52,2,0,0,72,25
52,74,8,35,-53,61
52,38,44,74,-72,25
52,2,80,80,82,62
52,75,82,114,-82,62
52,2,116,116,72,45
52,58,117,147,-72,45
52,2,148,148,80,77
52,90,150,182,-80,77
52,2,184,184,75,63
52,2,184,184,33,64
52,76,192,223,-75,63
52,140,225,231,1,12079
52,197,233,241,-1,12079
52,120,243,252,3,9812
52,177,253,263,-3,9812
52,126,264,266,2,10941
52,129,266,266,3,10944
52,183,267,276,-2,10941
52,141,277,277,1,12080
52,130,277,280,3,10945
52,127,280,283,2,10942
52,77,285,307,-33,64
52,187,307,317,-3,10945
52,184,319,328,-2,10942
52,186,332,342,-3,10944
52,198,343,351,-1,12080
53,2,0,0,84,69
53,2,0,0,51,27
53,82,1,33,-84,69
53,40,35,61,-51,27
53,2,63,63,75,30
53,2,63,63,50,34
53,43,66,97,-75,30
53,47,100,126,-50,34
53,2,131,131,67,65
53,78,135,165,-67,65
53,2,169,169,80,22
53,35,171,203,-80,22
53,2,205,205,70,46
53,2,205,205,32,74
53,59,208,238,-70,46
53,139,242,253,6,12078
53,196,260,272,-6,12078
53,87,278,300,-32,74
53,137,301,302,1,12057
53,2,309,309,85,36
53,2,309,309,43,28
53,49,311,344,-85,36
53,41,353,378,-43,28
53,194,379,387,-1,12057
53,2,396,396,77,75
53,2,396,396,40,18
53,2,396,396,18,14
53,88,399,430,-77,75
53,31,437,461,-40,18
53,27,464,482,-18,14
53,144,485,485,2,12083
53,145,485,490,2,12084
53,202,491,500,-2,12084
53,201,502,511,-2,12083
53,121,513,523,1,9813
53,2,529,529,74,70
53,2,529,529,62,66
53,83,533,564,-74,70
53,128,567,574,4,10943
53,79,575,604,-62,66
53,178,605,613,-1,9813
53,185,615,626,-4,10943
53,131,626,626,3,10946
53,188,628,638,-3,10946
54,1,0,0,92,6479
54,23,5,39,-92,6479
54,1,44,44,49,6475
54,1,44,44,57,6480
54,19,49,75,-49,6475
54,24,86,114,-57,6480
54,1,121,121,58,6467
54,11,126,154,-58,6467
54,1,159,159,92,6465
54,9,162,196,-92,6465
54,1,199,199,58,6460
54,4,203,231,-58,6460
54,109,233,246,2,12130
54,113,251,254,2,12146
54,170,261,270,-2,12146
54,111,277,280,1,12144
54,166,284,293,-2,12130
54,168,298,306,-1,12144
54,97,307,308,3,9871
54,98,308,316,2,9872
54,96,316,324,2,9870
54,112,324,326,3,12145
54,169,327,337,-3,12145
54,154,337,347,-3,9871
54,153,349,358,-2,9870
54,155,366,375,-2,9872
55,1,0,0,85,6470
55,14,1,34,-85,6470
55,1,35,35,70,6474
55,1,35,35,61,6473
55,18,38,68,-70,6474
55,17,70,98,-61,6473
55,1,103,103,84,6469
55,13,106,138,-84,6469
55,1,141,141,60,6461
55,5,142,170,-60,6461
55,146,179,213,4,12085
55,123,213,221,1,9815
55,134,221,221,1,10949
55,203,227,238,-4,12085
55,191,241,249,-1,10949
55,125,254,256,1,10921
55,180,261,269,-1,9815
55,182,280,288,-1,10921
55,99,302,306,1,10986
55,93,306,307,1,9854
55,156,311,319,-1,10986
55,92,326,327,1,9852
55,149,327,335,-1,9852
55,150,336,344,-1,9854
56,1,0,0,73,6468
56,12,1,32,-73,6468
56,1,33,33,71,6472
56,16,37,67,-71,6472
56,1,71,71,75,6478
56,22,74,105,-75,6478
56,94,107,231,1,9858
56,151,239,247,-1,9858
56,108,259,262,1,12129
56,165,265,273,-1,12129
56,105,276,293,2,11003
56,162,536,545,-2,11003
57,2,0,0,73,43
57,56,6,37,-73,43
57,2,43,43,83,12
57,25,46,78,-83,12
57,2,81,81,73,42
57,2,81,81,56,24
57,55,83,114,-73,42
57,37,117,144,-56,24
57,2,148,148,88,78
57,2,148,148,41,33
57,91,155,188,-88,78
57,46,198,222,-41,33
57,101,232,237,1,10991
57,158,424,432,-1,10991
58,2,0,0,72,19
58,32,5,35,-72,19
58,2,40,40,71,38
58,2,40,40,54,17
58,51,44,74,-71,38
58,30,77,104,-54,17
58,2,110,110,62,26
58,2,110,110,54,20
58,39,115,144,-62,26
58,33,147,174,-54,20
58,2,176,176,37,51
58,2,176,176,75,50
58,64,182,205,-37,51
58,133,205,212,2,10948
58,122,212,212,1,9814
58,147,212,216,2,12086
58,179,217,225,-1,9814
58,143,226,226,3,12082
58,63,229,260,-75,50
58,190,260,269,-2,10948
58,204,271,280,-2,12086
58,200,286,296,-3,12082
58,2,302,302,52,15
58,28,304,331,-52,15
58,95,338,338,1,9859
58,152,420,428,-1,9859
59,1,0,0,38,6466
59,1,0,0,51,6471
59,10,3,26,-38,6466
59,15,30,56,-51,6471
59,1,59,59,91,6462
59,6,62,96,-91,6462
59,1,99,99,96,6464
59,8,100,134,-96,6464
59,1,135,135,61,6463
59,1,135,135,58,6477
59,7,137,165,-61,6463
59,21,169,197,-58,6477
59,1,199,199,89,6476
59,20,202,235,-89,6476
59,102,238,251,1,10992
59,100,256,264,1,10987
59,106,269,276,2,11004
59,103,276,276,2,11001
59,104,276,286,2,11002
59,161,287,296,-2,11002
59,157,304,312,-1,10987
59,160,319,328,-2,11001
59,159,338,346,-1,10992
59,163,357,366,-2,11004
59,119,378,379,3,9811
59,148,379,404,2,12087
59,1,414,414,57,6459
59,3,416,444,-57,6459
59,176,456,466,-3,9811
59,205,469,478,-2,12087
59,107,490,512,1,12127
59,164,512,520,-1,12127
59,132,530,536,5,10947
59,115,536,537,5,9807
59,117,537,541,3,9809
59,114,547,547,2,9786
59,124,552,558,2,9843
59,172,562,574,-5,9807
59,174,577,587,-3,9809
59,171,592,601,-2,9786
59,118,603,604,1,9810
59,116,604,605,4,9808
59,175,607,615,-1,9810
59,189,617,629,-5,10947
59,181,629,638,-2,9843
59,173,644,655,-4,9808
60,2,0,0,55,54
60,2,0,0,49,72
60,67,6,33,-55,54
60,85,37,63,-49,72
60,2,68,68,86,23
60,36,75,108,-86,23
60,2,115,115,66,44
